Digital Gain,11.69,3.41,10.81,3.18,8.39,2.1,42.43,13.77,17.22,3.29,33.33,5.65,17.99,4.27,19.35,4.27,57.58,9.73,12.14,2.11,31.65,5.64,14.5,3.2,11.67,2.4,58.64,13,85.27,18.81,18.7,5.53,38.47,7.62,20.03,3.84,37.17,9.2,4.42,1.82,11.4,2.87,17.88,4.07
53,-0.18421197,-0.05928602,0.06842533,-0.21599668,-0.22147496,-0.27992678,-0.35097599,-0.20282342,-0.0501308,-0.12253106,-0.0630338,-0.07639021,-0.05391382,-0.08381987,-0.17631875,-0.14149374,-0.04962596,-0.04678468,-0.01128516,-0.24191599,-0.11685383,-0.05309485,0,07:31.0,0,0,0,,,,,,,,,,,,,,,,,
54,-0.19559476,-0.06616544,0.06035881,-0.22517094,-0.23523074,-0.28859803,-0.35669306,-0.20954518,-0.05857498,-0.13399245,-0.0685632,-0.08313007,-0.06065629,-0.09450268,-0.18383762,-0.14970887,-0.05940418,-0.05432947,-0.01543175,-0.24352355,-0.12844737,-0.06213498,0,07:31.0,0,0,0,,,,,,,,,,,,,,,,,
55,-0.20709026,-0.07310655,0.05246049,-0.23444286,-0.2487777,-0.297221,-0.36229804,-0.21611081,-0.06700495,-0.14512794,-0.07407743,-0.08959515,-0.06727275,-0.10491746,-0.19136555,-0.15775868,-0.06901943,-0.0617422,-0.01941017,-0.245111,-0.13977548,-0.07098851,0,07:31.2,0,0,0,,,,,,,,,,,,,,,,,
56,-0.21865316,-0.08009229,0.04475732,-0.24377564,-0.26206785,-0.30575389,-0.36777049,-0.22249667,-0.07541201,-0.15589383,-0.07956123,-0.09576534,-0.07374664,-0.11502744,-0.19885948,-0.16562115,-0.07845377,-0.06899749,-0.02320617,-0.24667554,-0.15080354,-0.07963435,0,07:31.3,0,0,0,,,,,,,,,,,,,,,,,
57,-0.2302492,-0.08711368,0.03726086,-0.25314793,-0.27507779,-0.31417578,-0.37309018,-0.22867914,-0.08377224,-0.16626979,-0.08500536,-0.10163134,-0.08005591,-0.12480231,-0.20630212,-0.17328614,-0.08769281,-0.076083,-0.02681139,-0.24821377,-0.16151629,-0.08805513,0,07:31.3,0,0,0,,,,,,,,,,,,,,,,,
58,-0.24182107,-0.09414416,0.03000359,-0.26252317,-0.28775093,-0.32243556,-0.37823635,-0.23463017,-0.09205977,-0.17620808,-0.09039059,-0.10717697,-0.08617868,-0.13421173,-0.21367173,-0.18073523,-0.09671286,-0.08297428,-0.03022013,-0.24972041,-0.17188556,-0.09622505,0,07:31.4,0,0,0,,,,,,,,,,,,,,,,,
59,-0.25330919,-0.10114763,0.0230168,-0.27185607,-0.30002066,-0.33049119,-0.38317689,-0.24031617,-0.10024742,-0.18566166,-0.09569549,-0.11238012,-0.09208549,-0.14320871,-0.22093304,-0.18794203,-0.1054712,-0.08963971,-0.03342222,-0.25119075,-0.18186171,-0.10410984,0,07:31.5,0,0,0,,,,,,,,,,,,,,,,,
60,-0.26465419,-0.10809359,0.01632803,-0.28109905,-0.31183696,-0.33829099,-0.38788337,-0.24570881,-0.10829162,-0.19459024,-0.10089578,-0.11722688,-0.09775348,-0.1517662,-0.22805855,-0.19488364,-0.11394262,-0.0960511,-0.03640547,-0.25262097,-0.19141161,-0.11168274,0,07:31.6,0,0,0,,,,,,,,,,,,,,,,,
61,-0.27579173,-0.11494353,0.00997067,-0.29021442,-0.32312575,-0.34578529,-0.39232546,-0.25077859,-0.11616435,-0.2029441,-0.10596672,-0.12169769,-0.10315483,-0.15982318,-0.23499911,-0.20152752,-0.12207869,-0.10217242,-0.03916512,-0.25400716,-0.20049044,-0.11890913,0,07:31.8,0,0,0,,,,,,,,,,,,,,,,,
62,-0.28669304,-0.12168011,0.00394973,-0.29918438,-0.33387998,-0.35295323,-0.39649352,-0.25551835,-0.12383835,-0.21071765,-0.11090013,-0.12579311,-0.10827705,-0.16736077,-0.24173738,-0.20786265,-0.12987457,-0.10800225,-0.04169178,-0.25533837,-0.20908475,-0.12578098,0,07:31.9,0,0,0,,,,,,,,,,,,,,,,,
63,-0.29732287,-0.12828222,-0.00172898,-0.3079806,-0.34408563,-0.3597759,-0.40038419,-0.25993004,-0.13130128,-0.21790257,-0.11568099,-0.12951793,-0.11311431,-0.17440198,-0.24824367,-0.21387917,-0.13732499,-0.11353038,-0.04398371,-0.25661296,-0.21718368,-0.13229463,0,07:32.0,0,0,0,,,,,,,,,,,,,,,,,
64,-0.30763903,-0.13472496,-0.00704797,-0.31656885,-0.35370862,-0.36623338,-0.40399146,-0.26399571,-0.13851388,-0.22447836,-0.12029941,-0.13287011,-0.11765345,-0.18092524,-0.2544997,-0.2195607,-0.14441064,-0.11874478,-0.04604134,-0.25781056,-0.22476548,-0.13843311,0,07:32.0,0,0,0,,,,,,,,,,,,,,,,,
65,-0.31760547,-0.14098875,-0.01200746,-0.32492834,-0.36274526,-0.37229398,-0.40729469,-0.26770386,-0.14545509,-0.23045133,-0.1247424,-0.13586175,-0.12189286,-0.18693382,-0.26048797,-0.22489314,-0.15113066,-0.12363344,-0.04786349,-0.25891113,-0.23182489,-0.14420094,0,07:32.1,0,0,0,,,,,,,,,,,,,,,,,
66,-0.32719058,-0.14704621,-0.01660736,-0.33302915,-0.37119043,-0.37793681,-0.41028011,-0.27105087,-0.15209801,-0.23582652,-0.12900116,-0.13850544,-0.12583485,-0.19243291,-0.26618227,-0.22987555,-0.15747811,-0.12820208,-0.04946569,-0.25990933,-0.23836239,-0.14959776,0,07:32.3,0,0,0,,,,,,,,,,,,,,,,,
67,-0.33634609,-0.15285739,-0.02082923,-0.34083471,-0.37900007,-0.38313308,-0.4129355,-0.27402857,-0.15842466,-0.24058366,-0.13305588,-0.14080505,-0.12946357,-0.19741377,-0.27155241,-0.23448999,-0.16343503,-0.13243741,-0.05084438,-0.26079622,-0.24435136,-0.15460663,0,07:32.4,0,0,0,,,,,,,,,,,,,,,,,
68,-0.34503487,-0.15839382,-0.02466234,-0.34831271,-0.38615519,-0.38786322,-0.41525221,-0.27663252,-0.16438545,-0.24471618,-0.13689248,-0.14276555,-0.13277023,-0.20187159,-0.27658087,-0.23872362,-0.16898355,-0.13632748,-0.05199834,-0.2615633,-0.24977945,-0.15921697,0,07:32.5,0,0,0,,,,,,,,,,,,,,,,,
69,-0.3532227,-0.16362494,-0.02810044,-0.35543865,-0.39263561,-0.392104,-0.41722241,-0.27886355,-0.16995664,-0.2482204,-0.14049938,-0.1443956,-0.13575199,-0.20580965,-0.28125063,-0.2425614,-0.17410271,-0.13985789,-0.05292844,-0.26220271,-0.25462991,-0.16342148,0,07:32.5,0,0,0,,,,,,,,,,,,,,,,,
70,-0.3609041,-0.16853847,-0.03115466,-0.36220142,-0.39846373,-0.39586982,-0.41885829,-0.28073788,-0.17512794,-0.25112858,-0.1438746,-0.14571795,-0.13841741,-0.20926225,-0.28555328,-0.24600479,-0.17880005,-0.14304367,-0.05364763,-0.2627084,-0.25891584,-0.16723473,0,07:32.7,0,0,0,,,,,,,,,,,,,,,,,
71,-0.36806485,-0.17311895,-0.03383385,-0.36859083,-0.40365312,-0.3991591,-0.42016596,-0.28226942,-0.17988467,-0.25345939,-0.14700949,-0.14675361,-0.14077508,-0.21223819,-0.28947255,-0.24904951,-0.18308538,-0.14589651,-0.05415911,-0.26307154,-0.26264262,-0.17066546,0,07:32.7,0,0,0,,,,,,,,,,,,,,,,,
72,-0.37468579,-0.17734453,-0.03614179,-0.37458214,-0.40820861,-0.40197355,-0.4211483,-0.28347224,-0.18420802,-0.25522619,-0.14990282,-0.14751849,-0.1428306,-0.21476351,-0.29300159,-0.25169632,-0.18695299,-0.14841519,-0.05447187,-0.26328227,-0.26581478,-0.17371961,0,07:32.8,0,0,0,,,,,,,,,,,,,,,,,
73,-0.38075849,-0.18120188,-0.03808605,-0.38016698,-0.41214818,-0.40432015,-0.42181659,-0.28435805,-0.18808247,-0.25645065,-0.15255402,-0.14803223,-0.1445878,-0.21685074,-0.2961303,-0.25394419,-0.19039334,-0.15061711,-0.05459476,-0.26333702,-0.26843983,-0.17640625,0,07:33.0,0,0,0,,,,,,,,,,,,,,,,,
74,-0.38629541,-0.18468674,-0.03968947,-0.38535461,-0.41551927,-0.40621957,-0.42219189,-0.28495347,-0.19153193,-0.25718123,-0.15496746,-0.14832357,-0.14606978,-0.21855204,-0.29886293,-0.25580037,-0.19342996,-0.15251541,-0.05453893,-0.26322716,-0.27054486,-0.17874487,0,07:33.0,0,0,0,,,,,,,,,,,,,,,,,
75,-0.39128107,-0.18778458,-0.04095624,-0.39012328,-0.4183279,-0.40767562,-0.42227343,-0.28527313,-0.1945312,-0.25743353,-0.15714274,-0.14841507,-0.14728712,-0.21988313,-0.30120468,-0.25726643,-0.19606307,-0.15412405,-0.05431663,-0.26294947,-0.2721422,-0.18074594,0,07:33.2,0,0,0,,,,,,,,,,,,,,,,,
76,-0.3957088,-0.19048063,-0.04188897,-0.39446312,-0.42057726,-0.40869904,-0.42206913,-0.28533134,-0.19706658,-0.25722128,-0.15907513,-0.14831954,-0.14824253,-0.22085206,-0.30314568,-0.25834349,-0.19828248,-0.15543716,-0.05393417,-0.26250356,-0.27322558,-0.18241221,0,07:33.3,0,0,0,,,,,,,,,,,,,,,,,
77,-0.39957598,-0.19276309,-0.04249555,-0.39836308,-0.4222883,-0.40929994,-0.42158675,-0.28514534,-0.1991298,-0.25656661,-0.16076337,-0.14805201,-0.14894219,-0.22149488,-0.30468863,-0.25903168,-0.20009118,-0.15646616,-0.05340356,-0.2618885,-0.273808,-0.18375416,0,07:33.4,0,0,0,,,,,,,,,,,,,,,,,
78,-0.40286624,-0.1946101,-0.04277214,-0.40180555,-0.42343974,-0.4094792,-0.42082873,-0.28471908,-0.20071806,-0.25547153,-0.16220438,-0.14762221,-0.14938653,-0.22180766,-0.30583033,-0.25932711,-0.20146535,-0.15721141,-0.05272801,-0.26110563,-0.27388555,-0.18476281,0,07:33.5,0,0,0,,,,,,,,,,,,,,,,,
79,-0.40560415,-0.19603121,-0.04274284,-0.40480009,-0.424086,-0.4092668,-0.41981179,-0.28407964,-0.20183803,-0.25398529,-0.16340265,-0.14705209,-0.1495931,-0.22182405,-0.30656147,-0.25923479,-0.20241955,-0.15768887,-0.05191822,-0.26016009,-0.2734772,-0.18545863,0,07:33.5,0,0,0,,,,,,,,,,,,,,,,,
80,-0.4078193,-0.19704068,-0.04243041,-0.4073559,-0.42427981,-0.40869868,-0.41855919,-0.28325945,-0.20250811,-0.2521486,-0.164371,-0.14636217,-0.14958006,-0.22157952,-0.3069098,-0.25876716,-0.2029862,-0.15792421,-0.05098271,-0.2590543,-0.27261651,-0.18586317,0,07:33.7,0,0,0,,,,,,,,,,,,,,,,,
81,-0.4095231,-0.19764239,-0.04184983,-0.40948448,-0.42403972,-0.40779829,-0.41708648,-0.28227535,-0.20274246,-0.24998617,-0.16511962,-0.14556859,-0.14936018,-0.22110312,-0.30688494,-0.25793386,-0.2031597,-0.15792651,-0.04992497,-0.25779164,-0.27131927,-0.18598442,0,07:33.8,0,0,0,,,,,,,,,,,,,,,,,
82,-0.41073021,-0.19784081,-0.04101412,-0.41118884,-0.42339,-0.4065834,-0.41540441,-0.28114626,-0.20256484,-0.24752076,-0.16565013,-0.14468251,-0.14894187,-0.2204095,-0.3064844,-0.256744,-0.20295142,-0.15771134,-0.04875364,-0.25637707,-0.26960069,-0.18583892,1,07:33.9,0,0,0,,,,,,,,,,,,,,,,,
83,-0.41147614,-0.19765708,-0.03995004,-0.41249752,-0.42239287,-0.40509331,-0.41353127,-0.27990508,-0.20200603,-0.24479707,-0.16597387,-0.1437199,-0.14834286,-0.21955308,-0.30572963,-0.25521052,-0.20238648,-0.15729271,-0.04748061,-0.25481728,-0.26749104,-0.18544601,0,07:34.0,0,0,0,,,,,,,,,,,,,,,,,
84,-0.41178215,-0.19710661,-0.03867494,-0.41341206,-0.42107022,-0.40335986,-0.41149116,-0.27856833,-0.20107995,-0.24184209,-0.16610166,-0.14269607,-0.1475797,-0.21852921,-0.30464232,-0.2533496,-0.20147859,-0.15669368,-0.04611474,-0.25312653,-0.26501563,-0.18481645,0,07:34.0,0,0,0,,,,,,,,,,,,,,,,,
85,-0.41166058,-0.19619758,-0.03719742,-0.41393653,-0.41942373,-0.40139461,-0.40929133,-0.2771453,-0.19980045,-0.23866396,-0.1660379,-0.14161143,-0.14665237,-0.21734568,-0.30321875,-0.25116411,-0.2002174,-0.15591554,-0.04466079,-0.25131309,-0.26218238,-0.18395346,0,07:34.1,0,0,0,,,,,,,,,,,,,,,,,
86,-0.4111304,-0.19494359,-0.03552901,-0.41408521,-0.4174768,-0.39921573,-0.40694502,-0.27564991,-0.1981903,-0.23528145,-0.16578659,-0.1404711,-0.14556797,-0.2160181,-0.30146834,-0.24866657,-0.19861355,-0.15496337,-0.0431177,-0.24938279,-0.25900272,-0.18286155,0,07:34.2,0,0,0,,,,,,,,,,,,,,,,,
87,-0.41020712,-0.19335495,-0.03367721,-0.41387147,-0.41524011,-0.39683726,-0.40446037,-0.2740891,-0.19628848,-0.23170297,-0.16535361,-0.13927446,-0.14433293,-0.2145451,-0.2994099,-0.24586576,-0.19667734,-0.15384293,-0.04148428,-0.24734439,-0.2554855,-0.18154871,0,07:34.4,0,0,0,,,,,,,,,,,,,,,,,
88,-0.40888309,-0.19142996,-0.03163971,-0.41328332,-0.41269723,-0.39425319,-0.40183511,-0.2724607,-0.19408767,-0.22791761,-0.16473636,-0.13800889,-0.14293754,-0.21291663,-0.29704475,-0.24275984,-0.19439018,-0.1525411,-0.03976357,-0.24520952,-0.25162175,-0.18000126,0,07:34.5,0,0,0,,,,,,,,,,,,,,,,,
89,-0.40719613,-0.18919909,-0.0294356,-0.41235247,-0.40988836,-0.39149919,-0.39908743,-0.27077824,-0.19162488,-0.22395918,-0.16394341,-0.13667712,-0.14139034,-0.21115492,-0.29438823,-0.23936412,-0.19177796,-0.15107016,-0.03795284,-0.24298464,-0.24743243,-0.1782282,0,07:34.5,0,0,0,,,,,,,,,,,,,,,,,
90,-0.40517694,-0.18669133,-0.02708688,-0.41109601,-0.40685475,-0.38859785,-0.39623779,-0.26905826,-0.18893552,-0.21985254,-0.16298844,-0.13528541,-0.13970491,-0.20927317,-0.29144126,-0.23569509,-0.18886219,-0.1494465,-0.03605061,-0.24068128,-0.24294563,-0.17624123,0,07:34.7,0,0,0,,,,,,,,,,,,,,,,,
91,-0.40283954,-0.18392065,-0.02460351,-0.40953207,-0.40359685,-0.38556096,-0.39329585,-0.26730308,-0.18605302,-0.2156031,-0.16187425,-0.13382712,-0.13788188,-0.20727251,-0.28822419,-0.23176368,-0.18564211,-0.14767419,-0.03406112,-0.23830912,-0.2381701,-0.17404062,0,07:34.8,0,0,0,,,,,,,,,,,,,,,,,
92,-0.40020186,-0.18090653,-0.02199729,-0.40767819,-0.40012971,-0.38239017,-0.39027309,-0.26551336,-0.18301044,-0.21121824,-0.16060255,-0.13229601,-0.13592182,-0.20513378,-0.28475356,-0.22758104,-0.18213753,-0.14574973,-0.03197613,-0.23587552,-0.23311512,-0.17163359,1,07:34.9,0,0,0,,,,,,,,,,,,,,,,,
93,-0.3973015,-0.17768441,-0.01929414,-0.40555918,-0.396503,-0.37911698,-0.3871896,-0.26370341,-0.17984137,-0.2067323,-0.15918997,-0.13069785,-0.13383825,-0.20288929,-0.2810424,-0.22316985,-0.17837836,-0.14369233,-0.02980005,-0.23338622,-0.22781256,-0.16903521,0,07:34.9,0,0,0,,,,,,,,,,,,,,,,,
94,-0.39414585,-0.17426756,-0.01649544,-0.40318266,-0.39270851,-0.37574089,-0.38405091,-0.26186582,-0.17656665,-0.20214364,-0.1576412,-0.12902243,-0.13162798,-0.20052999,-0.27710241,-0.21854627,-0.17436217,-0.14150503,-0.02753353,-0.23084942,-0.2222712,-0.16623785,0,07:35.0,0,0,0,,,,,,,,,,,,,,,,,
95,-0.39073768,-0.17066546,-0.01360403,-0.400563,-0.38873732,-0.37224939,-0.38086355,-0.25999406,-0.17319517,-0.19744407,-0.15594792,-0.12725891,-0.12928651,-0.19805034,-0.27293938,-0.21371673,-0.17009737,-0.13917279,-0.02517074,-0.22827052,-0.21648434,-0.16324061,0,07:35.2,0,0,0,,,,,,,,,,,,,,,,,
96,-0.38709056,-0.1668933,-0.01062308,-0.39771122,-0.38459751,-0.36864519,-0.37763277,-0.25808111,-0.16976316,-0.1926344,-0.15411535,-0.12539549,-0.12680884,-0.19542272,-0.26856291,-0.20869082,-0.16558728,-0.13669138,-0.02270648,-0.22565685,-0.21046321,-0.16003776,0,07:35.3,0,0,0,,,,,,,,,,,,,,,,,
97,-0.38320485,-0.16295929,-0.00755295,-0.39463595,-0.38027796,-0.36491951,-0.37436196,-0.2561169,-0.1662651,-0.18771039,-0.15214008,-0.12341827,-0.12418868,-0.19264279,-0.26397696,-0.20348006,-0.16083455,-0.13405831,-0.02013804,-0.2230145,-0.20420955,-0.15662076,0,07:35.4,0,0,0,,,,,,,,,,,,,,,,,
98,-0.37907019,-0.15886603,-0.00438426,-0.39133641,-0.37575102,-0.36105868,-0.37104756,-0.25408128,-0.16271441,-0.18265119,-0.1500182,-0.12131027,-0.12141282,-0.18968385,-0.25918123,-0.19808872,-0.15583211,-0.13125391,-0.01745793,-0.2203504,-0.19770987,-0.15297206,0,07:35.5,0,0,0,,,,,,,,,,,,,,,,,
99,-0.37470198,-0.15463334,-0.00112988,-0.38783163,-0.37104177,-0.35706905,-0.36770272,-0.25197509,-0.1591194,-0.17747046,-0.14775084,-0.11906459,-0.11848212,-0.18654524,-0.25419345,-0.19252656,-0.15058975,-0.12827542,-0.01465532,-0.2176621,-0.19097544,-0.14909358,0,07:35.5,0,0,0,,,,,,,,,,,,,,,,,
100,-0.37011442,-0.15027654,0.00219853,-0.38414982,-0.36617753,-0.35294116,-0.36433864,-0.24979211,-0.15551724,-0.17218429,-0.14534692,-0.11667989,-0.1153956,-0.18322587,-0.24902654,-0.18681517,-0.14512736,-0.12513489,-0.01173554,-0.21495128,-0.18402548,-0.14499919,0,07:35.6,0,0,0,,,,,,,,,,,,,,,,,
101,-0.36530378,-0.14580436,0.00560267,-0.3802909,-0.3611477,-0.34866944,-0.36095691,-0.24752134,-0.15190342,-0.16678809,-0.14280516,-0.11414772,-0.1121517,-0.17971939,-0.24368653,-0.18096444,-0.13945277,-0.12182182,-0.00869478,-0.21221776,-0.17686361,-0.14067481,0,07:35.8,0,0,0,,,,,,,,,,,,,,,,,
102,-0.36027238,-0.14122485,0.00908192,-0.37626216,-0.35595283,-0.34424433,-0.35756609,-0.24515714,-0.1482856,-0.16128081,-0.14012477,-0.11145962,-0.10874591,-0.17601134,-0.23817927,-0.17498691,-0.13356401,-0.11833217,-0.0055309,-0.20946211,-0.16949885,-0.13611379,0,07:35.9,0,0,0,,,,,,,,,,,,,,,,,
103,-0.35504046,-0.13655917,0.01262048,-0.37209356,-0.35063228,-0.33967853,-0.35418382,-0.24269983,-0.14469969,-0.15568754,-0.13731042,-0.10861759,-0.10518476,-0.17210433,-0.23251641,-0.16889864,-0.12749521,-0.11467614,-0.00224477,-0.20668618,-0.16195279,-0.13133381,0,07:36.0,0,0,0,,,,,,,,,,,,,,,,,
104,-0.34961182,-0.13181694,0.01621518,-0.36779481,-0.34518763,-0.33496693,-0.35081336,-0.24014284,-0.14112325,-0.15001033,-0.13436921,-0.10562189,-0.10147085,-0.16801082,-0.22670862,-0.16272043,-0.12125721,-0.11085854,0.00115888,-0.2038925,-0.15424582,-0.12633686,0,07:36.0,0,0,0,,,,,,,,,,,,,,,,,
105,-0.34397444,-0.12699261,0.01987653,-0.36336395,-0.33959845,-0.33009282,-0.34745464,-0.23746827,-0.13754898,-0.14423607,-0.13130064,-0.10246235,-0.09759237,-0.16371018,-0.22076456,-0.1564579,-0.11484131,-0.10685425,0.0046794,-0.2010805,-0.14637156,-0.12110811,0,07:36.2,0,0,0,,,,,,,,,,,,,,,,,
106,-0.33812523,-0.12208989,0.02360477,-0.35880643,-0.33387384,-0.32504854,-0.34411165,-0.23466988,-0.13398546,-0.13836816,-0.12810005,-0.0991338,-0.09354948,-0.15919383,-0.21469975,-0.15012248,-0.10825945,-0.10266729,0.00831728,-0.19825017,-0.13833679,-0.11564611,0,07:36.3,0,0,0,,,,,,,,,,,,,,,,,
107,-0.33205831,-0.11710824,0.02740378,-0.35413018,-0.32799685,-0.31981766,-0.34078398,-0.23173559,-0.13042359,-0.13240162,-0.12477215,-0.09563469,-0.08933681,-0.154451,-0.20851441,-0.14371933,-0.10149761,-0.09828531,0.01207011,-0.1954038,-0.13014135,-0.10995051,0,07:36.3,0,0,0,,,,,,,,,,,,,,,,,
108,-0.32575366,-0.11203594,0.03128766,-0.34932175,-0.3219431,-0.31438124,-0.33746451,-0.2286514,-0.12683485,-0.12631851,-0.12131191,-0.09195101,-0.08494601,-0.14945556,-0.20221348,-0.13725124,-0.09455398,-0.09369996,0.01593612,-0.19253857,-0.12178188,-0.10400947,0,07:36.5,0,0,0,,,,,,,,,,,,,,,,,
109,-0.3192302,-0.10688988,0.03523913,-0.34440199,-0.31575507,-0.30875602,-0.33416811,-0.22541872,-0.12323013,-0.12014583,-0.11772485,-0.0880967,-0.08038621,-0.14422129,-0.19581334,-0.1307334,-0.08744819,-0.08890796,0.01990739,-0.18965162,-0.11328053,-0.09783524,0,07:36.5,0,0,0,,,,,,,,,,,,,,,,,
110,-0.31250176,-0.10168149,0.03925045,-0.33938354,-0.30945843,-0.30295125,-0.33090365,-0.22203964,-0.11962245,-0.11390468,-0.11402714,-0.08408213,-0.07566628,-0.13876766,-0.1893294,-0.12418114,-0.08020332,-0.08392555,0.02397342,-0.1867446,-0.10466522,-0.09144316,0,07:36.7,0,0,0,,,,,,,,,,,,,,,,,
111,-0.30557063,-0.09641322,0.04332383,-0.33426929,-0.30304596,-0.29696584,-0.32767463,-0.21851425,-0.11597648,-0.10759696,-0.11022132,-0.07990953,-0.0707907,-0.13307938,-0.18278228,-0.11760514,-0.07282904,-0.07875153,0.02813279,-0.18382096,-0.09594139,-0.08483548,0,07:36.7,0,0,0,,,,,,,,,,,,,,,,,
112,-0.29844165,-0.09109158,0.04745571,-0.329063,-0.29652983,-0.29081511,-0.32448438,-0.2148425,-0.11230758,-0.10123346,-0.10631343,-0.07558519,-0.06576503,-0.12717271,-0.17617482,-0.11101209,-0.06532998,-0.0733847,0.03237751,-0.18088302,-0.08712501,-0.07802182,0,07:36.9,0,0,0,,,,,,,,,,,,,,,,,
113,-0.29113853,-0.08573107,0.05162987,-0.32378358,-0.28994492,-0.28451243,-0.32134098,-0.21103393,-0.10861196,-0.09483954,-0.10232133,-0.07112505,-0.06060414,-0.12104258,-0.1695285,-0.10442339,-0.0577259,-0.06783124,0.03669164,-0.1779296,-0.07824619,-0.07101814,0,07:36.9,0,0,0,,,,,,,,,,,,,,,,,
114,-0.28368977,-0.08035168,0.05582747,-0.3184514,-0.28332746,-0.27808359,-0.31826213,-0.20710108,-0.1049098,-0.0884473,-0.09826006,-0.06655171,-0.05532547,-0.11473578,-0.1628693,-0.09785888,-0.05005062,-0.06211908,0.04105679,-0.1749658,-0.06933851,-0.06385458,0,07:37.0,0,0,0,,,,,,,,,,,,,,,,,
115,-0.27609694,-0.07495464,0.06005185,-0.31306723,-0.27666491,-0.27152607,-0.31524792,-0.20304336,-0.10117977,-0.08205315,-0.09413995,-0.06187124,-0.04993556,-0.10825451,-0.15621421,-0.09132177,-0.04230648,-0.05624643,0.04546638,-0.17199479,-0.06041018,-0.05653625,0,07:37.2,0,0,0,,,,,,,,,,,,,,,,,
116,-0.26837537,-0.06954782,0.06429566,-0.30763569,-0.26996788,-0.26486322,-0.31229821,-0.19886486,-0.09741914,-0.07566791,-0.08997248,-0.05709563,-0.04444769,-0.10158276,-0.14956327,-0.08481953,-0.03450647,-0.0502194,0.04990071,-0.16902526,-0.0514736,-0.04907983,0,07:37.3,0,0,0,,,,,,,,,,,,,,,,,
117,-0.26052728,-0.06413236,0.06856273,-0.30215612,-0.26322326,-0.2580936,-0.30940828,-0.19456784,-0.09360636,-0.0692908,-0.08576418,-0.05223188,-0.03886747,-0.09472621,-0.14293842,-0.07836249,-0.02665099,-0.04403929,0.05435254,-0.16606264,-0.04253743,-0.04148988,0,07:37.4,0,0,0,,,,,,,,,,,,,,,,,
118,-0.25257787,-0.05871955,0.07283995,-0.29664326,-0.25645909,-0.25123495,-0.30658418,-0.19016095,-0.08976161,-0.06294297,-0.08152766,-0.04729714,-0.0332114,-0.08769021,-0.13635583,-0.07195555,-0.01875884,-0.03771162,0.0588057,-0.16310742,-0.03361737,-0.03378713,0,07:37.4,0,0,0,,,,,,,,,,,,,,,,,
119,-0.2445683,-0.05334005,0.0771028,-0.29110995,-0.24972431,-0.24433121,-0.30383879,-0.18566854,-0.08590367,-0.05666456,-0.07729355,-0.0423182,-0.02750825,-0.08051602,-0.12983112,-0.06561831,-0.01086457,-0.03126661,0.06324659,-0.16016699,-0.02475757,-0.02600956,0,07:37.5,0,0,0,,,,,,,,,,,,,,,,,
120,-0.2365218,-0.04800841,0.08134476,-0.28556368,-0.24302725,-0.23740257,-0.30117631,-0.18110083,-0.08203609,-0.05046979,-0.0730745,-0.0373111,-0.02177424,-0.07321683,-0.12338746,-0.05936281,-0.00298053,-0.02471948,0.06765705,-0.15724911,-0.01597501,-0.01817736,0,07:37.7,0,0,0,,,,,,,,,,,,,,,,,
121,-0.22846121,-0.0427372,0.08555207,-0.28001869,-0.23638655,-0.2304755,-0.29859984,-0.17647028,-0.07815773,-0.04437346,-0.06888805,-0.03229698,-0.01602663,-0.06579668,-0.11703493,-0.05320041,0.00486749,-0.01808411,0.07202248,-0.15435928,-0.00728845,-0.01031013,0,07:37.7,0,0,0,,,,,,,,,,,,,,,,,
122,-0.22041714,-0.03754362,0.08971366,-0.27448612,-0.22982343,-0.22357081,-0.29611558,-0.17179191,-0.07427779,-0.03839501,-0.06475539,-0.02729338,-0.01028673,-0.05827716,-0.11079358,-0.04714161,0.01266385,-0.01138094,0.07632649,-0.15150551,0.00127297,-0.00244291,0,07:37.9,0,0,0,,,,,,,,,,,,,,,,,
123,-0.21241924,-0.03244797,0.09381762,-0.26897874,-0.22335082,-0.21671589,-0.29372555,-0.16708088,-0.07042225,-0.03255316,-0.06069119,-0.0223191,-0.0045745,-0.05067292,-0.10467784,-0.04119934,0.02039227,-0.00462223,0.08055452,-0.14869434,0.00969395,0.00540782,0,07:38.0,0,0,0,,,,,,,,,,,,,,,,,
124,-0.20451762,-0.02748162,0.09783509,-0.26352701,-0.2170216,-0.2099593,-0.29144201,-0.16236982,-0.06661231,-0.02689003,-0.05672317,-0.01740447,0.00107898,-0.04302743,-0.09870878,-0.03539202,0.02800546,0.00215526,0.08468746,-0.14593625,0.01793311,0.01319372,0,07:38.0,0,0,0,,,,,,,,,,,,,,,,,
125,-0.19672951,-0.02265323,0.10175898,-0.2581358,-0.21083759,-0.20331256,-0.28926948,-0.15766922,-0.06286252,-0.02141375,-0.05286798,-0.01256922,0.00664883,-0.03536848,-0.09290267,-0.02973913,0.035485,0.00892717,0.0887093,-0.14323536,0.02596949,0.02088903,0,07:38.1,0,0,0,,,,,,,,,,,,,,,,,
126,-0.18906415,-0.01796427,0.10559236,-0.2527982,-0.20477974,-0.19677897,-0.2871998,-0.15298001,-0.05917714,-0.01611676,-0.04913517,-0.00781795,0.01213182,-0.02767871,-0.08726181,-0.02423666,0.04283839,0.01569435,0.09260966,-0.1406008,0.03380674,0.02849025,0,07:38.3,0,0,0,,,,,,,,,,,,,,,,,
